,created_at,id_str,Company_to_Customer,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,Text,replyToSN,created,replyToSID,id,replyToUID,screenName
86,Wed Jul 05 08:22:37 +0000 2017,8.82515E+17,"@kyleS19880 Hi Kyle, please just call our Smart Pay As You Go Team on 03332029862 &amp; they'll sort out a new card for you. Thanks, Matt",8.825E+17,2566051194,kyleS19880,@BritishGasHelp hi how do I get a replacement swipe card for my smart meter as they don't swipe anymore,BritishGasHelp,05/07/2017 07:22,NA,8.825E+17,431673892,kyleS19880
87,Wed Jul 05 08:22:36 +0000 2017,8.82515E+17,@markymarkA73 If you pop me your full address &amp; DoB on a DM I'll check on the status of the complaint https://t.co/dlgcd3TRmR,8.82514E+17,970811221,markymarkA73,@BritishGasHelp Dan. I sent an email to customer complaints with the full details. Not sure if you are able to access that.,BritishGasHelp,05/07/2017 08:19,8.82502E+17,8.82514E+17,431673892,markymarkA73
90,Wed Jul 05 08:15:12 +0000 2017,8.82513E+17,"@jmfcampbell Hi Jade, hopefully this gets resolved for you soon! Cheers, Dan",8.82511E+17,111040544,jmfcampbell,@BritishGasHelp I've already left a message for a call back today.,BritishGasHelp,05/07/2017 08:07,8.82326E+17,8.82511E+17,431673892,jmfcampbell
94,Wed Jul 05 07:58:44 +0000 2017,8.82509E+17,@flicksandtricks No worries at all. Let me know if you have any further concerns.,8.82509E+17,155932913,flicksandtricks,@BritishGasHelp OK thanks. I'll check it later,BritishGasHelp,05/07/2017 07:57,8.82508E+17,8.82509E+17,431673892,flicksandtricks
95,Wed Jul 05 07:58:32 +0000 2017,8.82509E+17,"@dannyrichards0 info &amp; I'll look into it for you. Thanks, Shelley 2/2",8.82493E+17,577055203,dannyrichards0,@BritishGas please can I have the number of somebody who deals with old accounts? Somebody said they would call me but never did... AGAIN,BritishGas,05/07/2017 06:53,NA,8.82493E+17,46630225,dannyrichards0
96,Wed Jul 05 07:58:27 +0000 2017,8.82509E+17,"@dannyrichards0 Hi Danny, I'm sorry you've not had a callback. You can call our Customer Services Team on 0333 202… https://t.co/ToobaOU0tc",8.82493E+17,577055203,dannyrichards0,@BritishGas please can I have the number of somebody who deals with old accounts? Somebody said they would call me but never did... AGAIN,BritishGas,05/07/2017 06:53,NA,8.82493E+17,46630225,dannyrichards0
97,Wed Jul 05 07:55:57 +0000 2017,8.82508E+17,@SFrew15 Thanks for letting me know Steven. If you can send over your details I'll report the issue to our Faults Team.,8.82508E+17,620474397,SFrew15,@BritishGasHelp We were able to book an appropriate 9am-1pm spot for next week in my wife's name. Just thought you'… https://t.co/rXNbaLyak1,BritishGasHelp,05/07/2017 07:53,8.82504E+17,8.82508E+17,431673892,SFrew15
98,Wed Jul 05 07:54:50 +0000 2017,8.82508E+17,@flicksandtricks The monitor doesn't show exact usage &amp; is only a rough guide. Your standing charge would also be s… https://t.co/ipFpaGkuub,8.82507E+17,155932913,flicksandtricks,@BritishGasHelp Woke up this morning and it was around 70p by 7.30am. Has to be something wrong with the metre or our gasline,BritishGasHelp,05/07/2017 07:52,8.82506E+17,8.82507E+17,431673892,flicksandtricks
99,Wed Jul 05 07:48:39 +0000 2017,8.82506E+17,"@flicksandtricks Hi Adam, how much does this show on your monitor? Thanks, Jamie-Lee",8.82497E+17,155932913,flicksandtricks,@colingreen81 @BritishGas And expensive,colingreen81,05/07/2017 07:12,8.82489E+17,8.82497E+17,68376684,flicksandtricks
100,Wed Jul 05 07:44:32 +0000 2017,8.82505E+17,"@laurathecov Hi Laura, we usually send bills every 3 months unless you've signed up to Smart monthly billing. Have… https://t.co/Y5oqUhpPgz",8.82481E+17,399327190,laurathecov,@BritishGasHelp #AppHelp why have I still not had my first gas bill through and it has been way over 28 days?,BritishGasHelp,05/07/2017 06:05,NA,8.82481E+17,431673892,laurathecov
101,Wed Jul 05 07:40:14 +0000 2017,8.82504E+17,"@SFrew15 Hi Steven, hmm does seem to be a slight error there. Pls can you send over your full address &amp; email addre… https://t.co/JMpj0w1HW3",8.82443E+17,620474397,SFrew15,@BritishGas your site offered me new boiler appointment slots including 1am-5am &amp; 5am-9am. Surely this can't be correct?,BritishGas,05/07/2017 03:36,NA,8.82443E+17,46630225,SFrew15
102,Wed Jul 05 07:38:43 +0000 2017,8.82504E+17,"@AlanAlboro Hi Alan, I'm sorry to hear this, please can you bob over your full address &amp; tel number so I can invest… https://t.co/aHcbkQKSh0",8.82434E+17,753735926,AlanAlboro,@BritishGasHelp Well the engineer CLAIMS its fixed and makes a quick exit!,BritishGasHelp,05/07/2017 03:01,8.8234E+17,8.82434E+17,431673892,AlanAlboro
103,Wed Jul 05 07:34:04 +0000 2017,8.82503E+17,"@marymcruane Hi Mary, anything I can help with? Cheers, Dan",8.8236E+17,1431599365,marymcruane,"Done with #BritishGas!!! 
Time to change......  <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0>

 @BritishGasHelp do not contact me!",NA,04/07/2017 22:08,NA,8.8236E+17,NA,marymcruane
104,Wed Jul 05 07:31:29 +0000 2017,8.82502E+17,"@markymarkA73 Hi Mark, anything I can help with? Cheers, Dan",8.82348E+17,970811221,markymarkA73,So infuriated with British Gas who appear unable to rectify an issue that I have with a bill. #BritishGas are you listening??!,NA,04/07/2017 21:19,NA,8.82348E+17,NA,markymarkA73
105,Wed Jul 05 07:26:24 +0000 2017,8.82501E+17,"@racheljosephs Hi Rachel, you should be able to book this online. What error message are you getting when you try to do it? Thanks, Shelley",8.82336E+17,239122690,racheljosephs,@BritishGasHelp is it really this hard to book my first boiler service?? Why can't it be easy to phone or do it online.Very frustrated!!!,BritishGasHelp,04/07/2017 20:29,NA,8.82336E+17,431673892,racheljosephs
106,Wed Jul 05 07:15:35 +0000 2017,8.82498E+17,"@ColinMclure Hi Colin, you can set it up either online here:https://t.co/b8FLycxk7T or by calling our Customer Serv… https://t.co/Nk2SZcvYxT",8.82353E+17,3296702926,ColinMclure,@BritishGasHelp #AppHelp I need to set up a new direct debit. How can i do this,BritishGasHelp,04/07/2017 21:39,NA,8.82353E+17,431673892,ColinMclure
107,Wed Jul 05 07:09:26 +0000 2017,8.82497E+17,"@mymouthandi Ah I'm pleased to see you got things sorted in the end Mike. Thanks, Shelley",8.82344E+17,359634301,mymouthandi,@BritishGasHelp The person I spoke to second time round was very helpful.,BritishGasHelp,04/07/2017 21:02,8.82306E+17,8.82344E+17,431673892,mymouthandi
111,Tue Jul 04 20:49:10 +0000 2017,8.82341E+17,"@mpg2301 Pls DM me your address, customer number and Dob.",8.82335E+17,1916531900,mpg2301,@BritishGasHelp I've already had to pay someone else Paul. Can I book an appointment for electrics though please?,BritishGasHelp,04/07/2017 20:27,8.82334E+17,8.82335E+17,431673892,mpg2301
112,Tue Jul 04 20:47:45 +0000 2017,8.8234E+17,"@AlanAlboro Hi Alan, appreciate that's far from ideal. Is it fixed by the engineer then fails when they've left? Sarah",8.8233E+17,753735926,AlanAlboro,@BritishGasHelp three engineer visits including today and still the same problem.  Can we get it escalated!!?? #poorservice,BritishGasHelp,04/07/2017 20:07,NA,8.8233E+17,431673892,AlanAlboro
113,Tue Jul 04 20:39:13 +0000 2017,8.82338E+17,"@monkeybackmore Hi John, we're very busy on emails and taking longer than expected to reply. I'm here to help if yo… https://t.co/Cz9pWSEIpr",8.82332E+17,2956529854,monkeybackmore,@BritishGasHelp #AppHelp are you ever going to answer my email via the app.,BritishGasHelp,04/07/2017 20:13,NA,8.82332E+17,431673892,monkeybackmore
114,Tue Jul 04 20:25:06 +0000 2017,8.82334E+17,"@mpg2301 Hi Jarvis, the Home care team is open 24 hours a day 365 a days a year. Are you still needing a call out? Thanks, Paul",8.82326E+17,1916531900,mpg2301,@BritishGasHelp what is the point of your home care pipe cover when it's 8.30pm and you can't be reached? Had to pay for emergency plumber,BritishGasHelp,04/07/2017 19:50,NA,8.82326E+17,431673892,mpg2301
116,Tue Jul 04 20:01:50 +0000 2017,8.82329E+17,@Thompson10julie 2/2 meter reading to get the correct credit on the account. Login/Register here: https://t.co/x4hCod92iW Sarah,8.82324E+17,4885476477,Thompson10julie,@BritishGasHelp #AppHelp Do you automatically give a rebate? according  to my electric account i am over £300 in credit ?,BritishGasHelp,04/07/2017 19:42,NA,8.82324E+17,431673892,Thompson10julie
117,Tue Jul 04 20:01:11 +0000 2017,8.82328E+17,"@Thompson10julie 1/2 Hi Julie, we do if your at the end of your payment plan. You can also manage your DD online &amp;… https://t.co/SfkxcgiKRr",8.82324E+17,4885476477,Thompson10julie,@BritishGasHelp #AppHelp Do you automatically give a rebate? according  to my electric account i am over £300 in credit ?,BritishGasHelp,04/07/2017 19:42,NA,8.82324E+17,431673892,Thompson10julie
118,Tue Jul 04 20:00:16 +0000 2017,8.82328E+17,"@paulaviki Hi Paula, what are the text messages about? Thanks, Waz",8.82318E+17,34313931,paulaviki,@BritishGasHelp you keep texting me about a property I haven't lived in for 3 years and I've not been a customer of yours since then!,BritishGasHelp,04/07/2017 19:17,NA,8.82318E+17,431673892,paulaviki
119,Tue Jul 04 19:53:43 +0000 2017,8.82327E+17,@EmmaEmmsr I totally understand it's not ideal and I'm sorry.,8.82326E+17,1181908645,EmmaEmmsr,"@BritishGasHelp Hope so, no hot water since Thursday and we're paying you for the privilege",BritishGasHelp,04/07/2017 19:51,8.82323E+17,8.82326E+17,431673892,EmmaEmmsr
120,Tue Jul 04 19:50:13 +0000 2017,8.82326E+17,"@jmfcampbell Hi Jade, it doesn't usually take this long to sort a tariff out. Please can you DM your account detail… https://t.co/gkhUzwW0yo",8.82317E+17,111040544,jmfcampbell,What do you think @MartinSLewis @MoneySavingExp 11 months to switch energy suppliers and be on the right tariff with @BritishGas - normal?,NA,04/07/2017 19:14,NA,8.82317E+17,NA,jmfcampbell
121,Tue Jul 04 19:49:37 +0000 2017,8.82326E+17,"@ChrisJCBarnett Hi Christopher, I'm here to help if you need me to look in to anything for you. Thanks, Sharon",8.82317E+17,30497242,ChrisJCBarnett,@jmfcampbell @BritishGas So poor from your complaints team @BritishGas to be told by two staff that this tariff doe… https://t.co/SDfbFMyy66,jmfcampbell,04/07/2017 19:16,8.82315E+17,8.82317E+17,111040544,ChrisJCBarnett
122,Tue Jul 04 19:40:51 +0000 2017,8.82323E+17,@EmmaEmmsr Thanks for letting me know Emma and we'll get everything sorted for you tomorrow.,8.82322E+17,1181908645,EmmaEmmsr,"@BritishGasHelp Yes we have, engineer coming again early tomorrow.  Not impressed as you guys fitted the boiler in… https://t.co/Xg0MpVdjvJ",BritishGasHelp,04/07/2017 19:35,8.82291E+17,8.82322E+17,431673892,EmmaEmmsr
123,Tue Jul 04 19:01:31 +0000 2017,8.82313E+17,@ChrissieLloyd78 You should've had it by now. Please pop me a DM over with your full address and email address.,8.82313E+17,634006520,ChrissieLloyd78,@BritishGasHelp On 20th May so I would have expected it to arrive by now.,BritishGasHelp,04/07/2017 18:59,8.82313E+17,8.82313E+17,431673892,ChrissieLloyd78
124,Tue Jul 04 18:58:17 +0000 2017,8.82313E+17,"@ChrissieLloyd78 Hi Christina, the voucher should be sent within 28 days by email. When did you sign up? Thanks,  Sharon",8.8231E+17,634006520,ChrissieLloyd78,"@BritishGasHelp hi, when I signed up for boiler cover it said I'd get £50 voucher for certain retailers but so far I haven't recv anything?",BritishGasHelp,04/07/2017 18:45,NA,8.8231E+17,431673892,ChrissieLloyd78
125,Tue Jul 04 18:56:49 +0000 2017,8.82312E+17,"@TellyAlastair Hi Alastair, I'll have a look at that for you. Pls pop me a DM with your details? Thanks, Paul",8.82308E+17,300204582,TellyAlastair,"@BritishGas any chance that on top of my existing 4 month complaint, your engineer will call today as planned??? Been waiting since 3.",BritishGas,04/07/2017 18:39,NA,8.82308E+17,46630225,TellyAlastair
126,Tue Jul 04 18:55:05 +0000 2017,8.82312E+17,"@paulawrence1963 Hi Paul, that doesn't make sense. Please pop me your address &amp; DoB on a DM and I'll see what's going on. Cheers, Tracey",8.82309E+17,2569382776,paulawrence1963,@BritishGasHelp can you tell me why I received a letter saying my payments would continue at £150pm when in the last month I've used £20.21,BritishGasHelp,04/07/2017 18:42,NA,8.82309E+17,431673892,paulawrence1963
127,Tue Jul 04 18:50:53 +0000 2017,8.82311E+17,@DanielBowyer10 No problem at all.,8.82311E+17,8.53016E+17,DanielBowyer10,@BritishGasHelp Thank you,BritishGasHelp,04/07/2017 18:49,8.82306E+17,8.82311E+17,431673892,DanielBowyer10
128,Tue Jul 04 18:42:16 +0000 2017,8.82309E+17,@Walad_bilad_LFC You'll need to contact Sainsburys Energy and ask them to switch you over.,8.82308E+17,230969395,Walad_bilad_LFC,@BritishGasHelp What do I need to do?,BritishGasHelp,04/07/2017 18:41,8.82297E+17,8.82308E+17,431673892,Walad_bilad_LFC
129,Tue Jul 04 18:38:41 +0000 2017,8.82308E+17,"@NoakSpink Hi Noak, one of our plumbers will be able to sort this. You can book an appt online… https://t.co/YFuGmQn4vz",8.82306E+17,1854640477,NoakSpink,@BritishGasHelp My kitchen tap is dripping.Hoping its just the washer.I have plumbing &amp; drains cover.Would an engineer be able to fix?,BritishGasHelp,04/07/2017 18:33,NA,8.82306E+17,431673892,NoakSpink
130,Tue Jul 04 18:33:45 +0000 2017,8.82306E+17,"@mymouthandi Hey Mike, not how it should be at all. Here &amp; happy to help if you need me to take a look at your account? Sarah",8.82305E+17,359634301,mymouthandi,@BritishGasHelp Customer service just hung up on my whilst trying to correct wrong estimated meter readings.,BritishGasHelp,04/07/2017 18:28,NA,8.82305E+17,431673892,mymouthandi
131,Tue Jul 04 18:30:17 +0000 2017,8.82306E+17,@DanielBowyer10 I've made sure the manager is aware of this &amp; our full convo's been added to the complaint for you.,8.82303E+17,8.53016E+17,DanielBowyer10,@BritishGasHelp The Case Handler left me on Hold for over 10 minutes today. When he came back to the phone he sound… https://t.co/TlF2t8K1dg,BritishGasHelp,04/07/2017 18:20,8.82303E+17,8.82303E+17,431673892,DanielBowyer10
132,Tue Jul 04 18:22:14 +0000 2017,8.82304E+17,"@RuthRuthlw 2/2 complaint and assign with contact to be made to you asap. Thanks for your continued patience, Sarah",8.82296E+17,2283170489,RuthRuthlw,@BritishGasHelp Well still no call #nosurprise #poorservice #takeyourmoney,BritishGasHelp,04/07/2017 17:53,8.81777E+17,8.82296E+17,431673892,RuthRuthlw
133,Tue Jul 04 18:21:42 +0000 2017,8.82303E+17,"@RuthRuthlw 1/2 Hi Ruth, totally understand it doesn't look good at all. I've emailed the Customer Relations Manage… https://t.co/0xZSlBQcMs",8.82296E+17,2283170489,RuthRuthlw,@BritishGasHelp Well still no call #nosurprise #poorservice #takeyourmoney,BritishGasHelp,04/07/2017 17:53,8.81777E+17,8.82296E+17,431673892,RuthRuthlw
134,Tue Jul 04 18:19:51 +0000 2017,8.82303E+17,"@DanielBowyer10 I understand you've got a complaint open Daniel, this has been assigned a case handler. The link sh… https://t.co/vuhzik146n",8.82302E+17,8.53016E+17,DanielBowyer10,@BritishGasHelp I'll also go to the Yorkshire evening post about the horrendous service I have been recieving.,BritishGasHelp,04/07/2017 18:15,8.82301E+17,8.82302E+17,431673892,DanielBowyer10
136,Tue Jul 04 18:14:00 +0000 2017,8.82301E+17,@DanielBowyer10 The link I've given you means you're able to escalate the complaint &amp; I assure they'll be in touch.,8.82299E+17,8.53016E+17,DanielBowyer10,@BritishGasHelp I look forward to hearing from a Manager.,BritishGasHelp,04/07/2017 18:05,8.82299E+17,8.82299E+17,431673892,DanielBowyer10
137,Tue Jul 04 18:13:28 +0000 2017,8.82301E+17,@Megabeavette know once you've done it please. I'll try DM you. 2/2,8.823E+17,403306360,Megabeavette,@BritishGasHelp But direct message on twitter is not working which I already explained !!!???,BritishGasHelp,04/07/2017 18:09,8.82296E+17,8.823E+17,431673892,Megabeavette
138,Tue Jul 04 18:13:22 +0000 2017,8.82301E+17,"@Megabeavette I'm not sure what's happening here, I'm able to receive other messages from customers on DM. Can you follow us &amp; let me 1/2",8.823E+17,403306360,Megabeavette,@BritishGasHelp But direct message on twitter is not working which I already explained !!!???,BritishGasHelp,04/07/2017 18:09,8.82296E+17,8.823E+17,431673892,Megabeavette
139,Tue Jul 04 18:02:42 +0000 2017,8.82299E+17,@DanielBowyer10 I assure you the manager will be in touch ASAP. If you'd like to escalate it you can do so by follo… https://t.co/x0Epvk4WDP,8.82298E+17,8.53016E+17,DanielBowyer10,@BritishGasHelp I would like a manager to contact me to discuss the complaint. I have been in contact with the ener… https://t.co/sbtVAVRJLw,BritishGasHelp,04/07/2017 17:58,8.82297E+17,8.82298E+17,431673892,DanielBowyer10
140,Tue Jul 04 17:57:50 +0000 2017,8.82297E+17,"@Walad_bilad_LFC Indeed, we'll be sorry to see you go :-(",8.82297E+17,230969395,Walad_bilad_LFC,@BritishGasHelp Hi Sharon. I'm switching to sainsbury's energy. #awkward,BritishGasHelp,04/07/2017 17:56,8.82296E+17,8.82297E+17,431673892,Walad_bilad_LFC
